Embedding_Model,LLM_Model,Year_Group,Dataset,Row_Index,majority_label,bart_score,bart_label,deberta_large_score,deberta_large_label,deberta_ml_score,deberta_ml_label
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,9,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,10,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,11,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,0.3333333333333333,contradiction
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,12,Ambiguous,0.0,contradiction,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,13,neutral,0.0,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,14,neutral,0.3333333333333333,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,15,neutral,0.0,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,0,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,2,neutral,0.0,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,3,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,4,neutral,0.5,neutral,0.5,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,6,contradiction,0.0,contradiction,0.0,contradiction,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,7,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,8,neutral,0.5,entailment,0.0,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,9,entailment,0.3333333333333333,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,10,contradiction,0.3333333333333333,contradiction,0.0,contradiction,0.3333333333333333,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,11,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,12,neutral,1.0,entailment,0.0,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,13,contradiction,0.0,contradiction,1.0,entailment,0.0,contradiction
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,14,contradiction,0.0,contradiction,0.0,contradiction,0.0,contradiction
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,15,contradiction,0.0,contradiction,0.3333333333333333,contradiction,0.6666666666666666,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,0,neutral,0.0,neutral,1.0,entailment,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,2,neutral,0.0,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,3,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,5,entailment,1.0,entailment,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,6,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,8,entailment,0.75,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,9,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,10,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,11,entailment,0.3333333333333333,contradiction,0.3333333333333333,entailment,0.3333333333333333,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,12,contradiction,0.0,contradiction,0.0,contradiction,0.5,contradiction
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,13,neutral,0.0,neutral,0.0,neutral,0.6666666666666666,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,14,contradiction,0.0,contradiction,0.0,contradiction,0.5,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,15,neutral,0.5,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,0,neutral,0.5,neutral,1.0,entailment,0.5,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,3,neutral,0.5,entailment,0.0,neutral,0.5,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,6,entailment,1.0,entailment,1.0,entailment,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,7,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,8,entailment,0.5,entailment,1.0,entailment,0.0,contradiction
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,9,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,10,contradiction,0.0,contradiction,0.0,contradiction,0.5,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,11,Ambiguous,1.0,entailment,0.5,neutral,0.5,contradiction
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,12,neutral,0.3333333333333333,neutral,0.0,neutral,0.6666666666666666,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,13,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,14,neutral,0.25,neutral,0.0,neutral,0.25,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning (Statistics).csv,15,entailment,0.0,neutral,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,0,entailment,0.5714285714285714,entailment,0.2857142857142857,neutral,0.8571428571428571,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,1,entailment,1.0,entailment,0.75,entailment,0.75,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,2,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,3,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,4,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,5,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,7,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,8,neutral,0.375,neutral,0.25,neutral,0.875,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,9,neutral,0.09090909090909091,neutral,0.09090909090909091,neutral,0.2727272727272727,neutral
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,10,neutral,0.2857142857142857,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,11,neutral,0.14285714285714285,neutral,0.0,neutral,0.8571428571428571,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,12,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,13,neutral,0.0,neutral,0.14285714285714285,neutral,0.14285714285714285,neutral
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,14,neutral,0.4,neutral,0.0,neutral,0.6,entailment
granite-embedding-30m,llama3.2:1b,df_2020_2024,df_2020_2024_Machine Learning.csv,15,neutral,0.14285714285714285,neutral,0.0,neutral,0.42857142857142855,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,0,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,1,entailment,0.5,entailment,0.5,entailment,0.5,contradiction
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,2,entailment,1.0,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,3,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,6,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,8,entailment,0.6666666666666666,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,9,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,10,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,12,neutral,0.3333333333333333,neutral,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,13,neutral,0.2,neutral,0.4,neutral,0.4,neutral
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,14,neutral,0.5,neutral,0.5,neutral,0.75,entailment
granite-embedding-30m,llama3.2:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,15,neutral,0.0,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,0,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,1,neutral,0.4,neutral,0.4,neutral,0.8,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,2,neutral,0.6666666666666666,entailment,0.3333333333333333,neutral,0.3333333333333333,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,3,entailment,1.0,entailment,1.0,entailment,0.5,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,4,entailment,0.6666666666666666,entailment,0.6666666666666666,entailment,0.6666666666666666,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,8,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,9,neutral,0.25,contradiction,0.0,neutral,0.25,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,10,entailment,0.5,entailment,0.5,entailment,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,11,contradiction,0.25,contradiction,0.25,contradiction,0.75,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,12,contradiction,0.0,contradiction,0.0,contradiction,0.6666666666666666,entailment
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,13,neutral,0.0,neutral,0.5,entailment,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,14,contradiction,0.0,contradiction,0.0,contradiction,0.3333333333333333,contradiction
granite-embedding-30m,phi3.5:3.8b,df_2020_2024,df_2020_2024_Machine Learning.csv,15,Ambiguous,0.0,contradiction,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,0,contradiction,0.0,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,3,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,4,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,7,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,8,entailment,0.6666666666666666,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,9,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,10,entailment,0.5,entailment,0.5,entailment,0.0,neutral
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,11,entailment,0.3333333333333333,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,12,Ambiguous,0.0,contradiction,0.0,neutral,0.5,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,13,entailment,0.25,neutral,0.5,entailment,0.5,entailment
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,14,contradiction,0.5,contradiction,0.0,contradiction,0.0,contradiction
granite-embedding-30m,gemma2:2b,df_2020_2024,df_2020_2024_Machine Learning.csv,15,entailment,0.0,neutral,0.6666666666666666,entailment,0.6666666666666666,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,0,entailment,0.3333333333333333,entailment,0.0,neutral,0.6666666666666666,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,2,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,3,entailment,1.0,entailment,0.5,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,4,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.75,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,7,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,8,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,9,contradiction,0.0,contradiction,0.0,contradiction,0.5,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,10,entailment,0.5,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,11,entailment,0.5,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,12,contradiction,0.0,contradiction,0.0,neutral,0.0,contradiction
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,13,neutral,0.0,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,14,neutral,0.0,neutral,0.0,neutral,0.0,neutral
granite-embedding-30m,qwen2.5:3b,df_2020_2024,df_2020_2024_Machine Learning.csv,15,neutral,0.0,neutral,0.25,neutral,0.5,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,0,neutral,0.5,neutral,0.5,neutral,0.5,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,2,entailment,0.6,entailment,0.3,neutral,0.6,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,3,neutral,0.0,contradiction,0.0,neutral,0.2,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,5,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,7,Ambiguous,0.4,entailment,0.4,neutral,0.2,contradiction
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,8,neutral,0.14285714285714285,neutral,0.07142857142857142,neutral,0.42857142857142855,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,10,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,11,neutral,0.375,neutral,0.375,neutral,0.625,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,12,entailment,0.6,entailment,0.4,entailment,0.4,neutral
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,13,entailment,0.5454545454545454,entailment,0.36363636363636365,neutral,0.5454545454545454,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,15,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,16,entailment,1.0,entailment,0.6666666666666666,entailment,1.0,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,17,neutral,0.42857142857142855,neutral,0.2857142857142857,neutral,0.5714285714285714,entailment
granite-embedding-30m,llama3.2:1b,df_2024,df_2024_Machine Learning.csv,18,neutral,0.2222222222222222,neutral,0.4444444444444444,neutral,0.2222222222222222,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,0,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,2,entailment,0.75,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,3,neutral,0.0,neutral,0.0,neutral,0.3333333333333333,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,5,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,6,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,7,contradiction,0.0,contradiction,0.0,neutral,0.0,contradiction
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,8,neutral,0.5,neutral,0.0,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,10,neutral,0.5,neutral,0.5,neutral,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,12,neutral,0.0,contradiction,0.0,neutral,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,13,contradiction,0.3333333333333333,contradiction,0.0,contradiction,0.0,neutral
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,15,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,16,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,17,neutral,0.5,neutral,0.5,neutral,0.75,entailment
granite-embedding-30m,llama3.2:3b,df_2024,df_2024_Machine Learning.csv,18,neutral,0.0,neutral,0.25,neutral,0.0,neutral
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,0,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,1,entailment,1.0,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,2,entailment,0.5,entailment,1.0,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,3,entailment,0.3333333333333333,contradiction,0.3333333333333333,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,5,entailment,1.0,entailment,0.0,neutral,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,6,entailment,1.0,entailment,0.5,entailment,1.0,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,7,Ambiguous,0.3333333333333333,contradiction,0.0,neutral,0.3333333333333333,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,8,entailment,0.6666666666666666,entailment,0.3333333333333333,neutral,0.6666666666666666,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,10,entailment,1.0,entailment,0.5,entailment,0.5,entailment
granite-embedding-30m,phi3.5:3.8b,df_2024,df_2024_Machine Learning.csv,11,entailment,1.0,entailment,1.0,entailment,1.0,entailment
